Date,E-Series PM25_ugm3,E-Series ambient_Temp_C,E-Series rh_pct,E-Series Pressure_mbar,E-Series WindSpeed_ms,E-Series WindDirection_Deg,FEM ambient_Temp_C,FEM rh_pct,FEM Pressure_mbar,FEM BAM WindSpeed_ms,airport_temp_c,airport_rh_pct,airport_wind_dir_10degs,airport_wind_spd_kmh,airport_vis_km,airport_press_kpa,Reference Method PM25_ugm3
6:00:00 AM,0.274431034,8.220982759,34.62362069,933.5862069,1.109783333,89.63562795,7.5,78.7,933.923412,1.305555556,8.7,79,13,9,64.4,92.75,4
7:00:00 AM,0.313137931,9.768965517,34.27172414,934,1.135933333,110.7274904,9.3,69.6,934.1900568,1.305555556,9.1,74,15,6,64.4,92.78,3
8:00:00 AM,0.239982759,11.12034483,34.64810345,934,1.194016667,132.9562784,10.4,66.9,934.3233792,1.472222222,10.6,69,16,11,64.4,92.79,2
9:00:00 AM,0.199672414,12.76758621,34.33896552,934,1.9657,144.7554327,11.8,62.5,934.3233792,2.388888889,12.3,63,15,14,64.4,92.79,1
10:00:00 AM,0.544603448,14.49603448,33.81327586,934,1.874083333,135.0600005,13.5,56,934.3233792,2.25,13.9,54,14,13,64.4,92.79,2
11:00:00 AM,0.265758621,17.06534483,33.47551724,934,1.364183333,113.7423956,15.2,46.6,934.1900568,1.555555556,16.1,48,16,16,64.4,92.79,3
12:00:00 PM,0.435362069,16.0862069,34.23258621,934,1.958116667,153.4717397,15,51.9,934.590024,2.277777778,13.2,70,15,11,64.4,92.83,4
1:00:00 PM,0.686844828,18.87724138,32.95431034,934,1.3376,92.49365251,15.6,52.8,934.8566688,1.5,15.9,49,36,7,64.4,92.83,4
2:00:00 PM,0.422413793,18.75672414,33.13810345,934,1.1135,316.2881454,16.1,51.8,934.8566688,1.777777778,15.7,57,33,3,64.4,92.84,6
3:00:00 PM,0.32612069,21.32034483,31.68224138,934,0.9458,294.3847036,17.2,46.6,934.7233464,1.416666667,16.1,53,31,15,64.4,92.84,4
4:00:00 PM,0.479896552,18.38172414,32.33913793,934.637931,1.18685,340.4238583,16.7,49.5,934.9899912,1.75,15.7,55,36,13,64.4,92.86,4
5:00:00 PM,0.04737931,20.14724138,32.31310345,935,1.296483333,350.7930831,17.4,45.3,935.1233136,1.75,16.8,48,35,7,64.4,92.88,4
6:00:00 PM,0.218362069,20.2887931,30.75310345,935,1.010516667,321.8845807,18,42.8,935.1233136,1.305555556,17.4,46,36,2,64.4,92.88,3
7:00:00 PM,0.104844828,19.77706897,28.39534483,935,2.5923,198.6662432,18.1,37.8,935.256636,2.805555556,18.2,38,24,25,64.4,92.89,2
8:00:00 PM,0.137931034,20.47431034,28.25,935,2.637466667,206.9999212,18.3,37.7,935.3899584,2.861111111,17.8,42,24,18,64.4,92.92,3
9:00:00 PM,0.146534483,18.30844828,29.00586207,935.1551724,2.484433333,221.5361579,17.3,41.7,935.7899256,2.888888889,15.8,46,25,18,64.4,92.96,3
10:00:00 PM,0.058862069,15.85568966,30.66224138,936,1.476533333,231.5659715,15.9,44.9,936.3232152,1.777777778,14.9,48,23,5,64.4,93.01,3
11:00:00 PM,0.491344828,13.84103448,33.63637931,936.3103448,0.468016667,223.8188837,14.9,49.2,936.8565048,0.75,14,50,22,6,64.4,93.07,5
12:00:00 AM,0.768724138,11.36655172,34.58482759,937,0.37605,223.1469596,13.2,55.7,937.256472,0.777777778,12.3,58,25,3,40.2,93.1,3
1:00:00 AM,0.551758621,9.331724138,34.90258621,937,0.504466667,138.3147964,11,64.6,937.6564392,0.777777778,9.8,71,31,5,24.1,93.14,2
2:00:00 AM,0.823293103,7.718396552,34.6937931,937.9137931,0.346066667,197.029994,9.5,70.8,938.1897288,0.694444444,7.6,78,23,4,24.1,93.2,3
3:00:00 AM,0.955396552,6.696224138,34.66965517,938,0.237716667,196.4514664,8.4,72.6,938.7230184,0.611111111,7.1,79,27,4,64.4,93.22,3
4:00:00 AM,0.768672414,5.332896552,34.67689655,938.0344828,0.15755,213.8127247,7.3,77.4,938.8563408,0.555555556,6.4,78,25,5,64.4,93.23,2
5:00:00 AM,0.46262069,5.248241379,35.18844828,938.9827586,0.1204,128.7904682,6.8,77.9,939.1229856,0.5,6.8,77,36,2,64.4,93.27,3
6:00:00 AM,0.936810345,7.109689655,34.85948276,939,0.814666667,85.58746335,7.2,78.2,939.3896304,1.111111111,8.2,82,36,2,64.4,93.27,2
8:00:00 AM,0.984172414,13.72293103,33.96258621,939,0.448933333,1.611020987,12,60.3,939.5229528,0.694444444,12.5,61,7,4,64.4,93.3,5
9:00:00 AM,1.004310345,16.46155172,33.99844828,939,0.691433333,31.5818616,13.8,52.8,939.3896304,0.888888889,13.6,55,33,4,64.4,93.28,5
10:00:00 AM,0.261517241,18.2637931,32.44534483,939,0.957016667,221.9361111,15.3,46.8,939.256308,1,14.9,48,17,3,64.4,93.26,6
11:00:00 AM,0.209050847,19.65881356,30.70050847,938.440678,1.270566667,193.2905109,16.6,43.2,938.9896632,1.361111111,17,45,4,8,64.4,93.23,2
12:00:00 PM,0.543813559,21.81949153,29.13440678,938,1.1965,270.1859907,17.9,39.8,938.589696,1.25,17.9,42,12,5,64.4,93.2,1
1:00:00 PM,0.879344828,23.8862069,27.17551724,938,1.38565,103.9822809,18.8,37.3,938.1897288,1.638888889,18.8,42,33,8,64.4,93.16,0
2:00:00 PM,0.402293103,25.24741379,26.01482759,937.1896552,1.563233333,98.55927832,19.7,35.6,937.923084,1.666666667,19.8,38,17,9,64.4,93.13,5
3:00:00 PM,1.078948276,26.5487931,25.06189655,937,1.465933333,20.2523017,20.8,33.8,937.5231168,1.555555556,20.5,36,29,9,64.4,93.1,5
4:00:00 PM,0.659385965,26.15754386,24.21333333,936.8245614,1.398516667,337.6743475,21.3,32.8,937.1231496,1.527777778,21.1,35,16,8,64.4,93.06,2
5:00:00 PM,1.086137931,26.15155172,24.2137931,936,1.4171,327.4622448,21.9,32.3,936.7231824,1.666666667,21.6,35,4,8,64.4,93.03,2
6:00:00 PM,0.969810345,25.53534483,24.99706897,936,1.400916667,337.8342041,22.2,33.3,936.3232152,1.694444444,22,36,2,6,64.4,92.99,2
7:00:00 PM,0.954034483,25.47672414,24.6812069,935.7586207,1.595816667,352.7317638,22.2,32.7,936.1898928,1.833333333,21.9,35,36,7,64.4,92.96,4
8:00:00 PM,0.739913793,25.78224138,24.00431034,935,1.0466,334.0856225,22.4,31.3,935.923248,1.472222222,21.8,34,36,6,64.4,92.97,2
9:00:00 PM,0.961155172,23.66258621,25.37810345,935.9827586,0.76415,244.0481735,22.3,32.6,936.0565704,0.944444444,21,35,33,6,64.4,92.98,2
10:00:00 PM,0.735551724,19.82517241,28.65948276,936,1.272716667,223.1130745,20.5,38.9,936.3232152,1.472222222,18.2,49,24,6,64.4,93.01,3
11:00:00 PM,1.350551724,17.67741379,32.83051724,936,1.34965,148.6455279,18.2,46.9,936.7231824,1.638888889,16.8,51,17,11,64.4,93.05,6
12:00:00 AM,1.011482759,15.82344828,34.01586207,936.7931034,1.459816667,149.4308796,16.5,50.4,937.1231496,1.75,14.4,59,19,13,64.4,93.1,4
1:00:00 AM,0.785948276,14.24137931,34.27,937,1.864133333,139.5417003,14.9,55.1,937.5231168,2.277777778,13.3,61,15,16,24.1,93.14,1
2:00:00 AM,0.633637931,12.77275862,34.47258621,937.8448276,1.79565,147.8579717,13.4,59.9,938.1897288,2.138888889,12.4,65,17,14,24.1,93.2,2
3:00:00 AM,0.774465517,12.49137931,34.34758621,938,1.572866667,171.2692982,12.9,61.6,938.589696,1.805555556,12.1,66,18,13,64.4,93.21,0
4:00:00 AM,0.931,11.84258621,34.36482759,938,1.718316667,176.7086439,12.3,64.3,938.7230184,1.888888889,11.2,70,20,12,64.4,93.23,2
5:00:00 AM,1.021517241,11.58206897,34.43258621,938,1.66965,165.4693814,11.9,66.1,938.8563408,1.916666667,11.3,70,18,10,64.4,93.24,5
6:00:00 AM,0.925327586,11.73206897,34.6462069,938.8275862,1.664216667,167.9131952,11.8,66.7,938.9896632,1.916666667,11.4,70,18,14,64.4,93.25,4
7:00:00 AM,1.033034483,12.98137931,34.51724138,939,2.3568,139.1596372,12.3,65.6,938.9896632,2.888888889,12.6,66,18,16,64.4,93.26,5
8:00:00 AM,0.892310345,14.23775862,34.10931034,939,2.00055,123.024305,13.3,62.2,938.9896632,2.388888889,13.1,65,13,9,64.4,93.25,4
9:00:00 AM,0.627844828,16.87862069,33.95534483,938.1551724,1.413583333,117.79584,14.6,57.6,938.8563408,1.555555556,15.1,59,15,7,64.4,93.22,8
10:00:00 AM,0.936741379,19.91689655,33.09913793,938,1.0212,146.96208,16.7,51.4,938.3230512,1.111111111,16.8,53,12,8,64.4,93.18,5
11:00:00 AM,1.067551724,21.69448276,32.08775862,937.2241379,1.1446,135.69424,18.4,45.9,937.7897616,1.138888889,18.7,48,36,3,64.4,93.11,3
12:00:00 PM,1.176672414,23.72931034,30.30293103,936.8965517,1.470733333,110.5182464,19.8,42.3,937.256472,1.611111111,20.2,43,17,8,64.4,93.05,6
1:00:00 PM,0.99562069,25.09224138,28.29603448,936,2.147533333,131.7752264,21.2,38,936.4565376,2.416666667,21.6,38,14,10,64.4,92.98,6
2:00:00 PM,1.086224138,27.02896552,26.81034483,935.1034483,2.41,136.9496605,22.4,35,935.6566032,2.833333333,22.5,37,15,16,64.4,92.91,4
3:00:00 PM,1.083344828,26.95672414,26.21517241,934.862069,3.152033333,128.0760303,22.8,34.9,935.256636,3.722222222,23.4,38,12,10,64.4,92.86,5
4:00:00 PM,1.340517241,26.90293103,25.68258621,934,3.198733333,117.1616973,23.2,33.5,934.590024,3.805555556,23.4,34,15,13,64.4,92.81,5
5:00:00 PM,1.211206897,26.49,23.95982759,934,3.223516667,136.1711877,23.4,30,934.1900568,3.694444444,23.6,30,15,22,64.4,92.77,6
6:00:00 PM,1.540241379,26.2737931,23.03017241,933.3103448,3.032866667,130.656282,23.3,28.3,933.923412,3.527777778,23.1,31,14,20,64.4,92.74,3
7:00:00 PM,1.311758621,24.2612069,25.05586207,933.6034483,2.729533333,163.2354599,22.3,34.7,934.0567344,2.972222222,21,40,19,12,64.4,92.78,1
8:00:00 PM,1.571844828,22.35086207,26.71551724,933.7931034,2.579116667,116.6483025,20.8,37.6,934.0567344,3.055555556,18.6,44,13,16,64.4,92.77,5
9:00:00 PM,1.261482759,19.48568966,28.38051724,934,2.2749,122.0084232,18.8,41.3,934.1900568,2.638888889,17.6,46,14,17,80.5,92.81,3
10:00:00 PM,1.28012069,17.75741379,31,934.0172414,2.224483333,117.0083478,17.7,44.2,934.7233464,2.583333333,16,51,15,15,64.4,92.86,4
11:00:00 PM,1.050241379,15.79224138,33.70413793,935,2.25155,118.4991633,16.1,49.1,935.256636,2.722222222,14.4,56,14,14,64.4,92.9,5
12:00:00 AM,0.744293103,14.29017241,34.14103448,935,2.107566667,129.0210431,14.7,53.3,935.6566032,2.388888889,13.4,58,15,14,24.1,92.95,5
1:00:00 AM,0.985603448,13.62724138,34.05034483,935.8275862,2.001366667,136.4836119,13.9,55.4,936.0565704,2.361111111,12.8,60,17,14,24.1,92.98,4
2:00:00 AM,0.731344828,12.56172414,34.33448276,936,1.814333333,141.4631637,13.1,58.5,936.3232152,2.111111111,12.1,62,16,11,24.1,93.01,3
3:00:00 AM,0.739948276,11.61482759,34.35344828,936,1.270033333,148.1732328,12.4,61.1,936.58986,1.555555556,11.5,65,17,12,64.4,93.02,4
4:00:00 AM,0.964068966,10.18344828,34.35793103,936,1.083,190.2755418,11.1,65.5,936.7231824,1.361111111,9.6,72,21,9,64.4,93.04,6
5:00:00 AM,0.862068966,10.82051724,34.33293103,936.2931034,1.136783333,177.759252,11.1,65.3,936.9898272,1.333333333,10.9,67,19,8,64.4,93.05,4
6:00:00 AM,1.005706897,11.55913793,34.35965517,936.9655172,1.392333333,155.8260356,11.6,62.7,936.9898272,1.638888889,11.2,66,19,7,64.4,93.06,2
7:00:00 AM,1.120672414,12.06551724,34.24103448,937,1.0771,151.146615,11.9,61.5,937.1231496,1.305555556,11.5,64,16,7,64.4,93.07,1
8:00:00 AM,1.377862069,13.00568966,33.86931034,937,1.2673,142.4683614,12.4,59.5,937.1231496,1.472222222,11.9,63,15,5,64.4,93.09,1
9:00:00 AM,1.163758621,13.82344828,34.15224138,937,0.8857,127.714838,12.8,58.6,937.3897944,1.111111111,12.7,63,36,3,64.4,93.09,5
10:00:00 AM,1.096224138,15.49344828,33.47706897,937,0.713616667,143.00326,13.7,55.7,937.3897944,0.861111111,13.2,59,28,5,64.4,93.08,6
11:00:00 AM,1.305561404,16.98684211,34.22684211,936.8947368,0.8256,65.16570332,14.6,51.6,937.1231496,0.944444444,14.1,55,36,1,64.4,93.04,4
12:00:00 PM,1.340517241,18.22862069,33.25982759,936,1.041233333,141.0034084,15.5,48.4,936.7231824,1.194444444,15.5,50,18,8,64.4,93.02,4
1:00:00 PM,1.558844828,19.41448276,31.82189655,936,1.238433333,146.2940308,16.6,44.4,936.4565376,1.25,16.7,46,1,5,64.4,92.98,4
2:00:00 PM,1.084775862,21.89982759,30.41068966,935.4137931,1.301633333,97.01293932,17.7,41.3,935.923248,1.444444444,17.5,44,13,3,64.4,92.93,2
3:00:00 PM,1.096275862,21.955,28.91827586,935,1.3478,168.1084286,18.4,39.9,935.5232808,1.5,18.1,42,9,6,64.4,92.88,3
4:00:00 PM,1.331932203,22.96,27.43525424,934.559322,1.273266667,29.1180041,19.2,36.8,934.9899912,1.388888889,19,40,5,9,64.4,92.83,4
5:00:00 PM,1.295186441,21.04372881,27.56372881,934,1.0589,226.3431115,19.1,38.4,934.590024,1.277777778,18.5,42,33,10,64.4,92.81,3
6:00:00 PM,1.182701754,21.1277193,28.98245614,934,0.9065,284.2244039,19.1,39.2,934.1900568,1.694444444,18.6,40,31,16,64.4,92.79,7
7:00:00 PM,1.205448276,20.11310345,29.15103448,934,1.299583333,266.1194655,18.8,39.6,934.3233792,1.944444444,17.8,42,21,12,64.4,92.81,5
9:00:00 PM,1.129275862,17.10827586,34.22689655,934,1.18185,18.07037633,16.7,50.6,934.7233464,1.444444444,15.9,53,34,3,64.4,92.83,1
10:00:00 PM,1.004275862,16.14551724,34.32896552,934,0.856116667,162.5392087,16.3,54.5,934.7233464,1.166666667,14.8,63,15,8,64.4,92.83,0
11:00:00 PM,1.558913793,14.47137931,34.50706897,934,1.527883333,131.2400025,15,63,934.7233464,1.888888889,13.8,63,16,13,64.4,92.84,4
12:00:00 AM,1.573105263,12.90701754,33.8477193,934.3508772,1.921783333,136.2052522,13.5,61.7,934.8566688,2.416666667,12.3,63,17,17,64.4,92.86,3
1:00:00 AM,1.308913793,11.29327586,34.12068966,935,1.24605,148.3727373,12.2,62.9,935.256636,1.5,10.8,68,20,11,64.4,92.9,2
2:00:00 AM,1.160948276,10.43931034,34.50862069,935,0.532066667,210.5445064,11.4,65.4,935.5232808,0.75,10.3,69,24,5,64.4,92.91,1
3:00:00 AM,1.382189655,8.387655172,34.77603448,935,0.103683333,195.1977749,10.1,71.3,935.6566032,0.5,9,75,20,4,64.4,92.92,6
4:00:00 AM,1.175224138,7.203568966,34.9537931,935,0.220233333,142.3472354,8.9,75.9,935.7899256,0.638888889,7.7,80,22,4,64.4,92.92,8
5:00:00 AM,1.114931034,6.737603448,34.91517241,935,0.243316667,146.129831,8,77.4,935.7899256,0.555555556,8.1,78,5,3,64.4,92.93,5
6:00:00 AM,1.652327586,8.779637931,34.79603448,935.6206897,0.7598,78.0294172,8.8,74.1,935.923248,0.888888889,9.2,76,36,2,64.4,92.93,7
7:00:00 AM,1.475568966,11.28775862,34.52431034,935,0.807283333,70.88280694,10.5,68.2,935.7899256,1.027777778,11.2,69,13,10,64.4,92.92,7
8:00:00 AM,1.323224138,13.62051724,33.97275862,935,1.95,122.881326,12.2,61.3,935.6566032,2.277777778,12.8,61,15,10,64.4,92.9,6
9:00:00 AM,1.317482759,16.28327586,33.73534483,935,1.35265,129.5049441,13.8,55.2,935.3899584,1.611111111,14.5,54,4,8,64.4,92.89,6
10:00:00 AM,1.218344828,18.96810345,33.13224138,934.8965517,1.0213,63.01737695,15.9,47.9,935.1233136,1.166666667,15.9,52,34,5,64.4,92.85,5
11:00:00 AM,1.114913793,20.65706897,30.7887931,934,1.042383333,333.7523008,17.2,43.5,934.7233464,1.166666667,16.9,46,25,4,64.4,92.81,3
12:00:00 PM,1.317551724,22.18862069,29.00724138,934,1.13845,272.6632334,18.6,40.2,934.1900568,1.222222222,18,44,3,4,64.4,92.77,4
1:00:00 PM,1.324724138,22.33965517,28.00137931,933.1896552,1.131966667,38.16835413,19.2,39.2,933.923412,1.194444444,18.8,41,23,6,64.4,92.75,7
2:00:00 PM,1.435310345,23.0262069,27.14672414,933,1.66765,69.83217538,19.8,36.9,933.6567672,1.833333333,18.1,47,10,7,64.4,92.72,5
3:00:00 PM,1.366431034,23.71396552,26.69827586,933,1.1398,357.6690183,20,35.9,933.3901224,1.333333333,19.6,39,3,5,64.4,92.7,3
4:00:00 PM,1.52587931,23.69431034,25.9612069,933,0.891833333,258.9250536,20.6,33.1,933.2568,1.027777778,20.7,33,26,7,64.4,92.69,3
5:00:00 PM,1.637965517,25.41327586,24.42982759,932.1724138,1.4828,204.6024303,21.7,29.3,932.9901552,1.555555556,22,31,36,9,64.4,92.65,9
6:00:00 PM,2.113482759,22.82103448,25.07017241,932,1.4541,344.2414608,21.2,33.2,932.9901552,1.944444444,20,38,36,8,64.4,92.66,6
7:00:00 PM,1.900844828,23.83086207,25.97706897,932,1.01225,337.8761946,21.3,32.6,932.7235104,1.361111111,21.1,32,33,5,64.4,92.64,4
8:00:00 PM,1.420948276,25.33655172,25.11189655,932,0.8216,287.7745209,22,30,932.7235104,1.75,20.9,32,35,11,64.4,92.66,7
9:00:00 PM,1.587672414,23.65672414,24.30896552,932.6551724,0.706566667,289.0983068,21.8,29.7,932.9901552,1.555555556,20.5,34,32,10,64.4,92.68,6
10:00:00 PM,1.923827586,20.17310345,26.98448276,933,0.425116667,256.020109,20.6,34.1,933.2568,1.055555556,18.7,41,27,9,64.4,92.72,6
11:00:00 PM,2.254344828,18.51034483,30.01465517,933,0.269116667,221.6024943,18.9,39.6,933.6567672,0.722222222,18.2,41,34,6,64.4,92.76,7
12:00:00 AM,2.030086207,17.75465517,32.65655172,933.7586207,0.538233333,259.677398,18.2,43,934.0567344,1.083333333,17.9,42,34,11,64.4,92.79,4
1:00:00 AM,1.636586207,17.89724138,33.82637931,934,0.739583333,336.3592258,18,43.7,934.3233792,1.416666667,17.3,46,34,10,32.2,92.82,2
2:00:00 AM,1.079034483,17.44655172,34.27137931,934.2068966,0.679683333,1.300250719,17.5,47.8,934.8566688,0.972222222,16.6,53,36,6,32.2,92.88,3
3:00:00 AM,0.731327586,16.20310345,34.70241379,935.137931,0.554633333,290.8007638,16.5,57.6,935.6566032,1,14,78,31,10,24.1,92.95,1
4:00:00 AM,0.903775862,13.53310345,34.98568966,936,0.300966667,226.5648396,14,78.9,936.0565704,0.666666667,13.2,86,28,8,48.3,92.99,1
5:00:00 AM,1.139327586,13.1787931,35.04293103,936,0.304133333,237.3595748,13.4,84.4,936.4565376,0.666666667,13.2,82,33,7,64.4,93.01,2
6:00:00 AM,0.826103448,13.31965517,35.12913793,936,0.205666667,261.9309522,13.4,81.4,936.58986,1.194444444,12.5,86,35,9,64.4,93.03,2
7:00:00 AM,1.011465517,13.44810345,34.91965517,936.8793103,0.18785,275.6697165,13.2,83.6,936.9898272,1.194444444,12.6,89,34,9,64.4,93.06,3
8:00:00 AM,0.576155172,14.25482759,34.61051724,937,0.69075,301.6643684,13.5,82.2,936.9898272,1.694444444,13.2,87,33,9,64.4,93.07,4
9:00:00 AM,0.784448276,15.93948276,34.69413793,937,0.925916667,318.1924876,14.5,77,936.9898272,1.777777778,14.4,78,35,12,64.4,93.07,2
10:00:00 AM,0.425241379,17.07,34.52327586,937,1.08135,341.681773,15.7,69.4,937.1231496,1.583333333,15.2,74,35,10,64.4,93.05,1
11:00:00 AM,1.326137931,17.14206897,34.27155172,936.7068966,1.2017,1.371363726,16.1,66.9,936.9898272,1.5,14.8,80,36,3,64.4,93.04,2
12:00:00 PM,1.262931034,19.16724138,34.58189655,936,0.958183333,332.8182451,16.7,67.8,936.4565376,1.277777778,17.7,65,35,7,64.4,92.99,2
1:00:00 PM,1.228344828,22.39241379,33.45827586,935.6034483,1.231,333.0761636,18.9,55.8,936.0565704,1.555555556,19.6,60,3,7,64.4,92.93,3
3:00:00 PM,1.061758621,26.50689655,29.29465517,934.4827586,2.1349,4.509079304,21.8,40.8,934.9899912,2.5,21.5,39,36,3,64.4,92.86,6
4:00:00 PM,2.27437931,27.33293103,26.87793103,934,1.864166667,40.98390112,23,35.3,934.7233464,1.972222222,22.5,39,36,2,64.4,92.82,3
5:00:00 PM,1.866362069,26.81603448,25.91051724,934,1.794916667,336.6726303,23,35,934.590024,2.361111111,22.2,40,35,18,64.4,92.83,6
6:00:00 PM,1.237068966,25.01551724,26.87482759,934.1206897,1.970583333,348.8348632,22.2,39.1,934.7233464,2.888888889,20.3,47,34,23,64.4,92.88,5
7:00:00 PM,1.598,21.8022807,28.89912281,935,1.654683333,338.589122,20.4,46.3,935.3899584,2.583333333,19,54,36,9,64.4,92.93,3
8:00:00 PM,1.519711864,19.46728814,34.63457627,935,1.048133333,212.2055236,18.5,63.3,935.6566032,1.361111111,17.5,75,22,9,64.4,92.93,1
9:00:00 PM,1.127033898,19.5179661,34.32355932,935,1.836283333,224.5128922,18.5,64.6,935.6566032,2.083333333,18.1,67,28,14,64.4,92.94,0
10:00:00 PM,1.331931034,18.25931034,34.02017241,935,1.32105,257.1655346,18.1,59.6,935.7899256,1.722222222,17.1,67,29,14,64.4,92.95,2
1:00:00 AM,1.510017241,15.86327586,35.17982759,936,0.206583333,178.4712956,16.3,70.8,936.3232152,0.527777778,15.5,75,25,4,64.4,93,2
2:00:00 AM,1.781603448,15.44189655,34.87793103,936,0.6983,130.5442578,15.7,73.7,936.4565376,1.027777778,14.6,78,24,6,64.4,93.01,1
3:00:00 AM,2.02012069,14.93448276,34.50155172,936,0.851783333,149.6803751,15.1,72.7,936.4565376,1.111111111,14.3,81,18,5,64.4,93.01,0
4:00:00 AM,1.851948276,14.30724138,34.77293103,936,0.504633333,154.3995974,14.5,78.8,936.58986,0.833333333,13.7,85,25,3,64.4,93.02,1
5:00:00 AM,1.994224138,14.15172414,35.19689655,936,0.5885,126.3620773,14.2,79.7,936.58986,0.916666667,13.4,87,14,5,64.4,93.01,1
6:00:00 AM,2.258689655,14.27758621,35.0387931,936,0.96905,133.7671092,14.1,80.1,936.58986,1.138888889,14,79,0,1,64.4,93.02,3
7:00:00 AM,2.505741379,16.39672414,34.41810345,936,0.950566667,120.3350925,15,74.5,936.58986,1.194444444,15,76,14,6,64.4,93.02,3
8:00:00 AM,2.683931034,17.23655172,34.30862069,936,1.345966667,139.4814594,15.8,68.5,936.58986,1.555555556,15.5,73,16,10,64.4,93.01,2
9:00:00 AM,2.60337931,18.8,34.34913793,936,1.573366667,123.7495244,16.7,64.1,936.3232152,1.888888889,16.7,66,14,13,64.4,93,2
10:00:00 AM,2.949689655,18.0837931,35.16982759,936,1.8836,159.2803585,17.1,65.2,936.1898928,2.194444444,16.1,78,20,9,64.4,92.98,1
11:00:00 AM,2.876448276,18.75258621,34.32189655,935.6034483,1.446833333,150.5747917,17.5,69.1,935.923248,1.694444444,18.6,63,15,17,64.4,92.95,4
12:00:00 PM,2.900844828,21.77568966,33.99293103,935,2.941466667,131.7234192,19.6,54.1,935.5232808,3.555555556,20.1,54,17,17,64.4,92.91,5
1:00:00 PM,3.399482759,19.91327586,35.2012069,935,2.004766667,179.2632184,19.2,60,935.256636,2.277777778,17.6,79,25,10,48.3,92.87,8
2:00:00 PM,3.596258621,17.98241379,35.02155172,934.4137931,1.636983333,176.5858742,17.6,72.2,934.9899912,1.944444444,15.6,87,13,16,48.3,92.87,5
3:00:00 PM,3.97987931,17.15482759,34.57310345,934.2758621,1.133716667,136.96438,16.2,73.6,934.7233464,1.416666667,17,72,24,5,48.3,92.81,5
4:00:00 PM,2.972741379,17.03275862,35.06586207,934.6896552,0.95665,286.8974916,16.8,72.6,934.9899912,1.416666667,15.4,81,28,4,48.3,92.88,4
5:00:00 PM,3.172310345,15.63344828,35.43827586,935,1.118166667,146.7684275,15.5,82,935.256636,1.472222222,14.5,91,23,10,48.3,92.87,8
6:00:00 PM,3.35487931,16.54293103,35.11051724,934.4482759,1.373066667,137.7927193,15.6,84.5,934.8566688,1.611111111,15.9,87,16,14,64.4,92.84,6
7:00:00 PM,2.919534483,16.98396552,34.70689655,934,1.91005,140.5868166,16.2,78.1,934.4567016,2.25,15.9,83,19,10,64.4,92.79,3
8:00:00 PM,2.567517241,17.53155172,34.73862069,933.7758621,1.413083333,138.272811,16.5,76,933.923412,1.611111111,16.1,80,21,14,64.4,92.75,2
9:00:00 PM,2.205465517,17.8,35.1062069,933,1.219933333,145.1661411,17.1,74,933.7900896,1.5,16.2,81,23,7,64.4,92.74,5
10:00:00 PM,2.821810345,16.35258621,35.22275862,933,0.67275,147.1563464,16.6,79.1,933.7900896,0.916666667,16.2,79,16,21,64.4,92.74,4
11:00:00 PM,3.165241379,16.05327586,34.83172414,933.3448276,1.10935,120.1619052,16.4,75.9,933.923412,1.472222222,15.7,80,17,14,64.4,92.76,5
12:00:00 AM,3.304551724,15.25706897,34.80327586,934,1.265483333,162.9962205,15.8,75.4,934.1900568,1.583333333,14.2,84,21,10,64.4,92.78,6
1:00:00 AM,3.29312069,13.69086207,35.04310345,934,0.560983333,153.4964841,14.6,78.5,934.1900568,0.972222222,13.4,81,20,10,64.4,92.78,4
2:00:00 AM,3.107775862,12.20741379,35.01568966,934,0.19735,207.8230278,13.4,80.5,934.1900568,0.583333333,12,83,25,4,64.4,92.78,5
3:00:00 AM,2.956862069,10.96241379,34.75862069,934,0.162633333,188.794411,12.2,82.5,934.3233792,0.611111111,11,86,22,10,64.4,92.8,6
4:00:00 AM,2.589068966,9.703793103,35.05586207,934,0.355366667,177.1142674,11.2,84.7,934.4567016,0.666666667,11.3,82,18,3,64.4,92.81,4
5:00:00 AM,2.738568966,8.731206897,35.56068966,934,0.069233333,227.2725093,10.1,88.8,934.7233464,0.416666667,9.6,88,25,3,64.4,92.83,4
6:00:00 AM,3.051758621,10.65413793,34.83034483,934.2586207,0.05805,91.91515071,11,84.1,934.8566688,0.527777778,11.3,86,6,3,64.4,92.84,3
7:00:00 AM,3.023,13.66931034,34.82637931,934.9137931,0.176716667,76.1332121,12.7,76.9,934.9899912,0.555555556,13.4,79,12,4,64.4,92.85,6
8:00:00 AM,2.972672414,17.12275862,33.90534483,934.2241379,1.087033333,130.0518147,15.1,67.2,934.9899912,1.472222222,15.6,68,13,8,64.4,92.85,4
9:00:00 AM,2.946896552,18.80982759,33.9237931,934,1.5896,133.0765158,16.6,59.3,934.7233464,1.833333333,16.7,61,14,8,64.4,92.82,6
10:00:00 AM,2.913775862,20.82258621,32.70965517,934,1.93965,113.4640462,18.1,51.9,934.4567016,2.25,18.3,54,12,11,64.4,92.8,6
11:00:00 AM,2.604844828,22.09068966,31.89068966,933.862069,2.365383333,112.9821249,19.2,47.2,934.0567344,2.777777778,19.5,49,16,15,64.4,92.76,5
12:00:00 PM,3.079051724,22.17827586,29.89793103,933.5,2.88895,117.1518054,19.8,43.1,934.0567344,3.361111111,18.2,49,14,24,64.4,92.78,3
1:00:00 PM,1.218344828,22.20465517,28.66051724,934,2.34565,182.4691079,19.3,41.1,934.3233792,2.638888889,19.9,39,26,14,64.4,92.78,1
