,E Series Sensor Data,Linear Regression Prediction,Reference pm Measurement
849,11.72131034,7.669007744,5
850,12.25860345,7.99096503,6
851,6.261603448,4.365904427,4
852,8.468344828,5.684504978,3
853,5.302965517,3.76869063,3
854,4.985706897,3.586339979,1
855,6.731172414,4.659364633,4
856,15.16243103,9.745527475,8
857,35.57536207,22.1691176,17
858,2.951103448,2.355805312,0
859,1.932465517,1.715972591,1
860,1.396586207,1.452128971,0
861,1.181017241,1.251029186,0
862,2.181017241,1.924443502,0
863,1.79462069,1.62625495,0
864,1.484172414,1.503893357,0
865,1.550275862,1.456550643,0
866,1.142206897,1.266583099,0
867,1.249983051,1.347330396,0
868,1.470305085,1.373293274,0
869,1.099172414,1.163991091,0
870,1.264310345,1.272241416,3
871,1.438206897,1.466863199,2
872,0.803155172,1.07241575,1
873,0.722706897,0.968279468,2
874,0.642275862,0.884846204,1
875,0.788741379,0.999628873,0
876,0.523,0.79993402,0
877,0.626431034,0.890213913,0
878,0.216896552,0.644064293,1
879,0.367758621,0.70385283,0
880,0.840517241,0.983837928,0
881,0.655172414,0.877844405,0
882,0.415189655,0.727795789,0
883,1.071844828,1.133749627,0
884,1.301706897,1.330544125,0
885,1.799719298,1.628661231,1
886,3.031655172,2.347282857,2
887,3.610706897,2.706126281,0
888,5.238551724,3.681640616,2
889,4.525758621,3.257085825,3
890,36.15218966,22.44074119,16
891,25.07551724,15.74609291,12
892,5.199758621,3.680336865,8
893,4.813086207,3.421773583,4
894,5.4525,3.822789386,2
895,11.49132759,7.480018531,6
896,15.29882759,9.800088176,5
897,51.11293103,31.55380663,27
898,34.96103448,21.72902704,19
899,60.79913793,37.43242622,32
900,26.02155172,16.31564891,14
901,27.36224138,17.13724501,17
902,31.20448276,19.46970832,14
903,24.445,15.37497953,13
904,33.61,20.94840828,17
905,29.31758621,18.34104159,23
906,15.036,9.702533525,8
907,3.475568966,2.698465993,5
908,3.694017241,2.821558008,3
909,5.767017241,4.094442745,7
910,3.58337931,2.780198966,5
911,2.461189655,2.09963355,4
912,2.537362069,2.0967433,3
913,2.311741379,1.938870573,1
914,1.372137931,1.371261769,0
915,1.560327586,1.487296626,0
916,1.425241379,1.399352846,0
917,1.091931034,1.234951397,1
918,1.155155172,1.313327583,1
919,1.398,1.415339522,0
920,0.820644068,1.064903668,0
921,0.131338983,0.640103466,0
922,0.395103448,0.738829634,1
923,0.33762069,0.695271818,1
924,0.906586207,1.037903535,2
925,0.880758621,1.020006174,1
926,1.058896552,1.13454044,1
927,1.030137931,1.111632442,1
928,1.158,1.23644788,2
929,1.277258621,1.26122293,0
930,0.942551724,1.109742016,0
931,1.219793103,1.23406575,0
932,1.188189655,1.207624831,0
933,1.314655172,1.292828793,0
934,1.527293103,1.564387461,0
935,1.6925,1.531613667,2
936,1.477,1.441990501,2
937,1.614896552,1.507532285,2
938,1.48562069,1.484983185,1
939,0.678172414,0.928308673,0
940,1.057482759,1.140990703,0
941,0.964086207,1.118221996,5
942,2.21987931,1.875996596,3
943,2.132137931,1.86656458,0
944,1.341948276,1.436628312,0
945,0.856293103,1.10103341,0
946,0.502913793,0.850644158,3
947,0.739896552,1.076011272,2
948,1.475568966,1.489217121,0
949,2.790327586,2.308826135,0
950,15.744,10.17571917,13
951,23.01182759,14.60476245,21
952,26.02034483,16.41645807,22
953,25.84896552,16.32334269,24
954,7.124982759,4.942668876,9
955,8.856224138,6.023394226,9
956,31.35856897,19.68999413,17
957,18.02594828,11.60720799,9
958,15.762,10.23097903,13
959,30.24913793,19.02419594,15
960,28.12482759,17.73144531,13
961,24.32706897,15.42905492,14
962,21.48258621,13.69295895,15
963,67.92586207,41.89392117,27
964,49.43706897,30.65667272,26
965,17.86925862,11.5768735,8
966,1.387491228,1.566396292,3
967,1.632155172,1.635776896,0
968,0.570344828,0.989306756,2
969,0.579051724,0.980118746,2
970,0.784482759,1.12182521,1
971,0.090465517,0.758861007,0
972,0.576137931,0.955838738,0
973,0.70695,1.025380234,0
974,1.041672414,1.245975134,0
975,1.188155172,1.318553474,1
976,2.113482759,1.800673188,0
977,2.452637931,2.044157471,0
978,2.492827586,2.112995222,0
979,1.715603448,1.655400396,0
980,1.201137931,1.251885256,0
981,1.475603448,1.419705682,0
982,1.504275862,1.538668858,0
983,1.38787931,1.481639624,0
984,2.273034483,2.01034364,0
985,2.34337931,2.059059801,3
986,2.475568966,2.0356072,3
987,2.083344828,1.7968241,1
988,1.540224138,1.469281865,0
989,1.27012069,1.30945536,0
990,1.800310345,1.640003476,0
991,2.285948276,1.965388127,0
992,1.646603448,1.632745609,1
993,2.169465517,1.949899929,0
994,2.133655172,1.941747272,0
995,1.995724138,1.75340068,0
996,1.364913793,1.456975597,0
997,1.594810345,1.591844296,0
998,1.741362069,1.679197116,0
999,1.840551724,1.748412518,0
1000,1.873551724,1.703458121,0
1001,1.04379661,1.178315836,0
1002,1.090431034,1.197500317,0
1003,1.143586207,1.310357891,0
1004,1.356310345,1.354112663,0
1005,1.590448276,1.585312303,0
1006,1.42387931,1.481806392,2
1007,1.699672414,1.550355127,1
1008,1.702586207,1.636397916,0
1009,1.392275862,1.454534388,0
1010,1.507189655,1.531140514,0
1011,2.136362069,1.892235625,1
1012,1.899293103,1.75448282,0
1013,1.242793103,1.278094698,0
1014,1.321862069,1.328394175,0
1015,1.050241379,1.156673594,0
1016,1.287362069,1.2923021,0
1017,1.583293103,1.504943385,1
1018,1.22412069,1.263747517,0
1019,1.308862069,1.310140121,0
1020,1.148034483,1.218940026,0
1021,1.169517241,1.235312552,0
1022,1.043051724,1.15186526,0
1023,1.137931034,1.210236369,0
1024,1.074672414,1.16228155,0
1025,0.951103448,1.087402599,0
1026,0.877862069,1.043314231,0
1027,1.06887931,1.148800964,0
1028,1.093362069,1.267077187,1
1029,1.123465517,1.286382078,0
1030,1.107758621,1.186580339,0
1031,1.50137931,1.528611483,0
1032,1.144666667,1.319927843,0
1033,1.079034483,1.177696192,0
1034,1.008586207,1.13210483,1
1035,1.191051724,1.264458583,1
1036,1.339086207,1.436448605,1
1037,1.270034483,1.310220702,0
1038,1.663810345,1.588509887,0
1039,2.199775862,1.926816081,2
1040,1.834810345,1.758423663,2
1041,4.018551724,3.036872623,4
1042,6.146551724,4.331234596,4
1043,6.281396552,4.433904479,2
1044,7.042965517,4.886555951,0
1045,16.02922414,10.36330554,5
1046,29.61644828,18.61770988,8
1047,9.812172414,6.589259594,6
1048,14.48167241,9.418460771,8
1049,5.748655172,4.123249355,4
1050,5.777310345,4.138090027,0
1051,5.684783333,4.086082961,1
1052,10.42543103,6.956194349,3
1053,10.18256897,6.802450219,7
1054,15.85517241,10.25303079,15
1055,96.86258621,59.45390739,42
1056,34.85724138,21.79855868,30
1057,25.93551724,16.40388782,19
1058,7.342086207,5.081569877,5
1059,3.477017241,2.766172778,5
1060,5.952413793,4.262800746,4
1061,11.11213793,7.379384583,11
1062,8.660862069,5.880800402,8
1063,4.938206897,3.637365879,4
1064,3.800275862,2.921212131,2
1065,3.695362069,2.847519912,3
1066,3.265810345,2.59903322,1
1067,4.831982759,3.539891006,1
1068,3.130741379,2.495981572,2
1069,3.527465517,2.747145005,0
1070,9.036068966,6.084426185,5
1071,8.957086207,6.022925555,7
1072,25.50265517,16.07279931,8
1073,7.959741379,5.438341994,5
1074,0.92387931,1.144167558,4
1075,1.055965517,1.165085922,3
1076,1.118421053,1.19408284,1
1077,1.120689655,1.191839948,1
1078,1.241396552,1.28883095,3
1079,1.35487931,1.352883467,3
1080,1.162310345,1.275557795,1
1081,1.074672414,1.168074552,0
1082,0.994241379,1.164142655,2
1083,0.784482759,0.975803105,0
1084,1.218344828,1.263092221,0
1085,1.449741379,1.40041769,1
1086,1.005775862,1.131688746,1
1087,0.363534483,0.755540095,1
1088,0.278741379,0.686888686,2
1089,0.408051724,0.687151731,0
1090,0.264327586,0.66873944,1
1091,0.31462069,0.692931411,1
1092,0.63212069,0.88469987,0
1093,0.724189655,0.866316263,0
1094,0.367775862,0.688582891,0
1095,0.724172414,0.879848209,1
1096,0.58187931,0.795003852,1
1097,0.495655172,0.768850099,1
1098,0.761465517,0.896583988,0
1099,1.07037931,1.118935594,0
1100,1.063206897,1.122283867,0
1101,0.915224138,1.028598136,1
1102,1.048793103,1.112821134,2
1103,0.952033898,1.054900102,2
1104,0.951949153,1.017213186,1
1105,1.097689655,1.097353062,0
1106,0.992844828,1.039595031,0
1107,1.041655172,1.069712679,0
1108,1.93537931,1.624652316,0
1109,8.175224138,5.439410388,4
1110,14.78346552,9.431687896,8
1111,40.01306897,24.76551356,22
1112,28.97310345,18.06032816,19
1113,15.10637931,9.602391857,6
1114,17.1537931,10.85353175,12
1115,68.42672414,42.00703958,28
1116,44.30741379,27.35619764,22
1117,37.96241379,23.50212184,23
1118,25.93275862,16.21870865,13
1119,14.65477586,9.349566834,9
1120,2.566051724,2.041204344,4
1121,0.734206897,0.893157144,0
1122,1.116327586,1.149326847,0
1123,3.535931034,2.600388919,1
1124,2.955482759,2.254032597,1
1125,1.816103448,1.579835363,0
1126,2.017206897,1.706787999,0
1127,2.086137931,1.738641427,1
1128,2.390775862,1.921613447,1
1129,1.936758621,1.643026255,0
1130,1.520068966,1.40572398,0
1131,1.773034483,1.578587241,0
1132,2.645017241,2.085889977,0
1133,10.10039655,6.645296846,0
1134,5.830293103,4.036782925,5
1135,5.954051724,4.13271591,8
1136,6.073482759,4.191581223,5
1137,7.031586207,4.796848527,6
1138,9.073258621,6.022880458,8
1139,13.13218966,8.509764176,8
1140,11.01446552,7.203861433,6
1141,10.20687931,6.728336264,5
1142,10.07755172,6.649910189,6
1143,2.007172414,1.779171561,2
1144,6.947,4.769771226,0
1145,3.33912069,2.58300912,4
1146,4.581827586,3.34629258,4
1147,4.013,2.997208653,4
1148,14.69512069,9.480664501,9
1149,12.61827586,8.216907651,13
1150,25.99034483,16.3724225,13
1151,12.54808621,8.192416903,8
1152,8.638982759,5.826680955,9
1153,10.45548276,6.927819784,8
1154,17.75839655,11.35513883,10
1155,13.72563793,8.916758403,9
1156,7.824847458,5.337273187,7
1157,11.48588136,7.549804938,11
1158,8.098210526,5.478944039,7
1159,24.14224138,15.23724088,9
1160,21.42396552,13.59665332,9
1161,10.65077586,7.04936131,5
1162,9.63737931,6.459398519,2
1163,12.95715517,8.462186484,7
1164,8.660637931,5.853107835,6
1165,25.43977586,16.05883163,10
1166,9.968344828,6.638222123,6
1167,10.65191379,7.076309918,4
1168,31.31310345,19.60719575,12
1169,11.60313793,7.631978771,7
1170,16.1812069,10.41853697,5
1171,15.15034483,9.778579254,6
1172,29.36241379,18.42700097,22
1173,46.89241379,29.06413849,24
1174,41.84258621,25.98281791,23
1175,40.16068966,24.97735748,28
1176,16.1295,10.38674783,12
1177,8.073465517,5.477418683,8
1178,9.220155172,6.19308858,9
1179,18.82201724,12.00719862,9
1180,29.23091379,18.34135471,19
1181,11.81346552,7.751604295,8
1182,27.75401724,17.42020667,19
1183,10.08091379,6.677274156,6
1184,12.9752931,8.448599715,12
1185,10.11612069,6.687728086,7
1186,4.587603448,3.349773589,4
1187,13.5372069,8.787325853,6
1188,2.483931034,2.041601205,3
1189,2.409413793,2.017917112,0
1190,3.067517241,2.406020485,1
1191,3.386431034,2.576397509,1
1192,3.712724138,2.792782677,1
1193,3.303206897,2.53232656,0
1194,4.050327586,2.96279423,3
1195,5.036631579,3.577551705,4
1196,6.330465517,4.351300265,2
1197,6.919793103,4.688857268,2
1198,5.981310345,4.170079773,4
1199,1.489948276,1.426882058,2
1200,0.672396552,0.854713822,1
1201,0.570396552,0.882029724,0
1202,0.584758621,0.780190399,0
1203,0.444,0.782680376,3
1204,0.43220339,0.77438736,4
1205,0.761305085,0.975530058,2
1206,0.540275862,0.879515759,0
1207,0.620741379,0.92161413,0
1208,0.916672414,1.108610999,0
1209,0.966931034,1.135117563,0
1210,0.660982759,0.921555347,0
1211,0.961206897,1.135062177,0
1212,0.744241379,0.919883674,0
1213,0.831913793,1.024702246,0
1214,0.574724138,0.903213909,0
1215,0.596241379,0.908780686,1
1216,0.958327586,1.057149073,1
1217,1.165189655,1.254663198,1
1218,1.732706897,1.585507436,1
1219,1.412344828,1.343593194,1
1220,1.464068966,1.387160176,2
1221,1.318948276,1.31583609,1
1222,1.379224138,1.356789133,2
1223,1.731413793,1.542241824,4
1224,6.124465517,4.228748542,4
1225,2.783,2.199786815,2
1226,2.63937931,2.100387998,1
1227,5.261655172,3.669539039,3
1228,4.217017241,3.05297673,2
1229,5.15962069,3.600383156,5
1230,11.18224138,7.275760844,6
1231,5.611844828,3.902582664,4
1232,3.426482759,2.55314974,1
1233,5.785931034,3.982305349,0
1234,9.68787931,6.355902336,2
1235,17.31421053,10.99220542,9
1236,14.558,9.314292411,6
1237,28.59034483,17.81668235,11
1238,29.50396552,18.35994618,20
1239,3.10487931,2.357431657,3
1240,2.655224138,2.14457373,3
1241,3.405224138,2.614817218,2
1242,2.989965517,2.266035478,2
1243,2.349137931,1.89476104,2
1244,2.170982759,1.787557443,0
1245,2.544551724,2.043559758,1
1246,2.920931034,2.247177563,4
1247,2.839068966,2.27788403,3
1248,3.083327586,2.338613706,4
1249,3.175275862,2.429013753,4
1250,2.906586207,2.264561159,4
1251,3.162344828,2.417736218,2
1252,2.277310345,1.877690154,2
1253,2.60062069,2.040538625,3
1254,3.333362069,2.573599459,3
1255,3.804603448,2.846335214,2
1256,3.290241379,2.488921966,2
1257,3.433610169,2.614725681,2
1258,2.978762712,2.294290605,2
1259,2.982775862,2.307091584,2
1260,5.385396552,3.740615531,3
1261,24.75834483,15.5096243,9
1262,15.0932931,9.61883353,8
1263,14.69443103,9.383251165,11
1264,21.31896552,13.40709411,15
1265,49.68172414,30.63378738,30
1266,24.91827586,15.58943824,17
1267,14.95655172,9.545408502,15
1268,27.13931034,16.95498203,24
1269,27.94534483,17.44697294,24
1270,19.05603448,12.04839141,12
1271,16.21758621,10.33512222,15
1272,39.425,24.42233383,28
1273,21.74508772,13.69504324,20
1274,20.50413793,12.94328254,18
1275,45.64103448,28.2052423,31
1276,36.5062069,22.66310168,26
1277,33.72810345,20.9552999,20
1278,25.28310345,15.82822111,15
1279,38.195,23.68654712,25
1280,53.57948276,33.03523302,24
1281,65.5412069,40.28320158,28
1282,16.1625,10.30145664,9
1283,2.583327586,2.083989453,4
1284,2.219844828,1.869440604,0
1285,2.134965517,1.857114361,3
1286,2.443948276,2.003182251,4
1287,3.048862069,2.405331726,2
1288,3.143637931,2.396718829,4
1289,2.617827586,2.117006135,3
1290,4.283086207,3.119281973,1
1291,3.129344828,2.47729262,1
1292,2.403758621,1.996398099,1
1293,2.773,2.244573926,0
1294,2.701189655,2.201605439,0
1295,4.103448276,3.035689257,2
1296,3.692568966,2.776180595,1
1297,5.757413793,4.026314505,4
1298,19.49724138,12.35252081,9
1299,7.568827586,5.097220609,5
1300,13.62765517,8.787919003,10
1301,24.93517241,15.64231977,14
1302,37.17774138,23.07408681,19
1303,40.41413793,25.04093141,23
1304,19.82706897,12.52476921,10
1305,17.81293103,11.28442415,14
1306,11.88563793,7.677554697,11
1307,4.806017241,3.397202216,6
1308,2.323241379,1.884163467,1
1309,2.339103448,1.88181075,0
1310,2.26805,1.840722829,2
1311,1.50862069,1.355872172,0
1312,2.630775862,2.050302778,0
1313,1.908051724,1.607942199,0
1314,5.650758621,3.88167092,0
1315,6.770741379,4.554975974,3
1316,8.229517241,5.44125657,3
1317,10.27022807,6.680828467,6
1318,4.908034483,3.429985789,5
1319,7.696775862,5.118987519,5
1320,13.77148276,8.812613221,13
1321,15.35689655,9.770057974,11
1322,33.86672414,20.99200621,21
1323,36.48189655,22.58750027,17
1324,29.77103448,18.49536511,21
1325,31.09482759,19.32049265,15
1326,19.36172414,12.17371823,12
1327,29.155,18.11977641,21
1328,21.91931034,13.71979507,16
1329,53.15948276,32.68791675,28
1330,42.03603448,25.90998797,22
1331,18.84224138,11.85527335,12
1332,18.09482759,11.40770591,9
1333,14.19689655,9.025838203,10
1334,11.91293103,7.609236773,8
1335,18.95603448,11.91917836,15
1336,2.752913793,2.111599063,2
1337,2.398,1.877530802,2
1338,2.320431034,1.847214468,0
1339,2.801706897,2.167594563,0
1340,2.833362069,2.227818675,1
1341,3.0215,2.291252661,1
1342,2.451137931,1.96288616,1
1343,1.579017241,1.441785272,1
1344,2.172413793,1.831784582,1
1345,7.081706897,4.776763889,5
1346,9.646724138,6.34681541,5
1347,4.301741379,3.122146491,3
1348,5.149465517,3.620444178,3
1349,4.97412069,3.510801906,2
1350,5.134793103,3.599221985,2
1351,6.469758621,4.419533572,2
1352,1.974137931,1.705653592,0
1353,2.084793103,1.763198873,0
1354,1.406568966,1.352633175,2
1355,2.076224138,1.765654677,0
1356,1.601982759,1.493048406,0
1357,1.067482759,1.118273929,0
1358,0.817517241,1.003527179,0
1359,0.836189655,0.978563902,0
1360,0.872172414,1.033623294,0
1361,1.051706897,1.13968688,0
1362,1.285288136,1.2532907,0
1363,0.916661017,1.023528131,0
1364,0.974137931,1.097377221,0
1365,1.130758621,1.196789631,1
1366,1.193965517,1.243194388,2
1367,0.995706897,1.087789144,1
1368,0.985603448,1.08363879,1
1369,0.956948276,1.05904257,1
1370,0.992706897,1.121317889,2
1371,1.847655172,1.628434428,2
1372,1.172344828,1.23772081,0
1373,1.00862069,1.108615544,0
1374,0.994258621,1.137154037,0
1375,0.906568966,1.084422301,0
1376,0.541672414,0.861970547,0
1377,0.678172414,0.991286197,3
1378,0.445413793,0.767452306,2
1379,0.602017241,0.899469447,0
1380,0.600603448,0.899359716,0
1381,0.234189655,0.684594106,2
1382,0.813189655,1.039190043,1
1383,0.645155172,0.934595506,0
1384,0.444017241,0.851464526,0
1385,0.195344828,0.659604983,0
1386,0.3075,0.727928974,0
1387,0.557448276,0.916228264,0
1388,0.462568966,0.819889686,0
1389,0.122068966,0.613005748,0
1390,0.545982759,0.905309542,0
1391,0.681051724,0.986973328,0
1392,0.658103448,0.970613568,0
1393,0.895086207,1.039715598,1
1394,0.877844828,1.031903779,1
1395,0.642241379,0.963206953,0
1396,0.142189655,0.627908984,0
1397,0.347964912,0.73442751,0
1398,0.807517241,1.010210764,0
1399,0.543155172,0.873907397,0
1400,0.084724138,0.591604067,0
1401,0.096224138,0.602316029,1
1402,0.102,0.548878821,1
1403,0.271534483,0.705798292,0
1404,0.071758621,0.564205353,0
1405,0.0445,0.597910671,0
1406,0.048793103,0.603264418,0
1407,0.10912069,0.635978095,0
1408,0.147965517,0.612541335,0
1409,0.216931034,0.651772346,0
1410,0.329103448,0.711302333,0
1411,0.284396552,0.674402667,0
1412,0.188172414,0.609088997,0
1413,0.52437931,0.808034649,1
1414,0.533864407,0.83152897,1
1415,0.627101695,0.807791918,0
1416,0.310310345,0.712670138,0
1417,0.074689655,0.517531978,0
1418,0.035862069,0.518773044,0
1419,0.16087931,0.593414498,0
1420,1.217137931,1.224735855,0
1421,0.866448276,0.936221601,0
1422,0.094724138,0.474525119,1
1423,1.589051724,1.366582936,1
1424,0.060275862,0.483377914,0
1425,0.031568966,0.421125904,0
1426,0.035810345,0.459320546,1
1427,0.030103448,0.37352912,0
1428,0.229827586,0.512150476,0
1429,0.193896552,0.521793822,0
1430,1.147896552,1.109391948,3
1431,0.606275862,0.729664966,2
1432,0.824706897,0.917726972,0
1433,0.333310345,0.623700841,0
1434,0.780155172,0.825648684,1
1435,0.515827586,0.752309089,5
1436,0.252844828,0.616132846,3
1437,0.350551724,0.603767526,2
1438,1.015758621,1.02297197,3
1439,0.517310345,0.834135347,0
1440,0.821631579,0.926359726,1
1441,0.517224138,0.848306375,2
1442,0.808931034,1.033814416,2
1443,0.939637931,1.124569145,2
1444,0.820431034,1.043231779,0
1445,1.034448276,1.180306876,2
1446,0.69537931,0.996109847,4
1447,0.55462069,0.850263298,1
1448,0.413810345,0.762744237,0
